datetime,open,high,low,close,volumn,openinterest
2019-03-01,64.9188,66.6729,64.5147,66.48,920751.83,0.0
2019-03-04,67.0402,68.9688,66.3147,66.6545,1263275.04,0.0
2019-03-05,66.5627,66.8015,65.727,66.1862,659680.35,0.0
2019-03-06,66.48,66.5627,65.3045,66.2688,784653.61,0.0
2019-03-07,66.2596,66.2596,64.2852,64.5515,1013473.08,0.0
2019-03-08,63.0546,64.4688,62.678,63.0913,913256.04,0.0
2019-03-11,63.1831,64.0005,62.6505,63.1739,751857.65,0.0
2019-03-12,63.9178,65.13,63.3301,63.5964,969219.01,0.0
2019-03-13,65.5525,66.2137,64.5331,65.6994,1405464.08,0.0
2019-03-14,65.9107,67.2239,65.8464,66.8566,1055970.33,0.0
2019-03-15,67.1321,69.3361,67.1137,67.8208,1255246.38,0.0
2019-03-18,68.3535,69.1892,67.4535,68.877,1156392.1,0.0
2019-03-19,69.5474,70.5759,68.8402,69.1984,1012096.56,0.0
2019-03-20,68.9321,71.1545,68.6474,70.3004,1078439.1,0.0
2019-03-21,70.7137,70.9433,69.428,69.6116,846258.78,0.0
2019-03-22,69.5749,70.0341,68.0137,68.6198,772004.28,0.0
2019-03-25,67.4168,67.9494,66.2872,66.3882,991052.4,0.0
2019-03-26,67.0311,67.2515,66.2596,66.7555,634474.72,0.0
2019-03-27,67.2239,68.5372,66.7647,68.1606,759817.76,0.0
2019-03-28,67.4076,67.9035,66.93,67.4076,484208.75,0.0
2019-03-29,68.0504,70.8055,68.0504,70.8055,1429355.26,0.0
2019-04-01,71.632,72.7616,71.1729,72.183,1168113.47,0.0
2019-04-02,72.1279,72.5504,71.6779,72.5137,771175.4,0.0
2019-04-03,72.0728,73.6065,71.9718,73.3402,760219.8,0.0
2019-04-04,73.5422,74.3504,72.78,73.6524,795626.03,0.0
2019-04-08,74.1116,75.5351,73.4871,74.0106,916122.3,0.0
2019-04-09,73.8361,75.3055,73.8085,74.4789,601737.89,0.0
2019-04-10,74.2034,75.4065,73.1565,75.333,783620.38,0.0
2019-04-11,75.9024,76.7932,73.6157,74.1208,756628.85,0.0
2019-04-12,73.7902,74.534,73.3769,73.8728,526779.4,0.0
2019-04-15,75.5167,77.032,74.9381,74.9932,989953.02,0.0
2019-04-16,74.5891,78.1799,74.2953,78.0697,1036222.77,0.0
2019-04-17,77.9871,78.382,76.9585,77.583,631915.6,0.0
2019-04-18,77.7759,78.0789,77.032,77.4177,397287.04,0.0
2019-04-19,78.3085,79.8973,77.3259,79.8973,789131.96,0.0
2019-04-22,80.0993,80.8983,77.6014,78.0238,932115.2,0.0
2019-04-23,77.831,80.2462,77.6014,79.034,678116.37,0.0
2019-04-24,79.0524,79.7871,76.7289,78.0881,812851.89,0.0
2019-04-25,77.4636,78.0514,76.3616,76.5912,655769.28,0.0
2019-04-26,76.2238,77.5371,76.0402,76.3248,648959.07,0.0
2019-04-29,77.032,80.0167,76.4993,79.3738,946576.03,0.0
2019-04-30,79.4381,80.3381,77.6289,79.0707,917902.02,0.0
2019-05-06,76.0402,76.7748,73.1565,74.5708,1808609.45,0.0
2019-05-07,75.1034,75.5626,73.3677,74.5432,974951.29,0.0
2019-05-08,72.3024,73.9738,71.981,72.3484,868375.72,0.0
2019-05-09,71.8708,71.8708,69.8963,70.4014,1125721.86,0.0
2019-05-10,71.5861,75.1861,70.9892,74.7361,1392098.28,0.0
2019-05-13,72.78,73.6341,72.0912,72.229,842350.81,0.0
2019-05-14,71.5953,72.9177,71.4943,71.9075,782781.37,0.0
2019-05-15,72.5045,74.7269,72.4586,73.9647,803300.24,0.0
2019-05-16,74.2218,74.8738,73.4687,74.3596,630831.36,0.0
2019-05-17,74.4422,74.5708,72.532,72.6422,685802.02,0.0
2019-05-20,72.0912,72.8075,70.8882,71.5126,745003.9,0.0
2019-05-21,71.6779,72.78,71.3382,71.8157,630197.96,0.0
2019-05-22,71.8341,72.0912,70.8973,71.3014,516731.93,0.0
2019-05-23,71.2705,71.5779,69.9196,70.283,645670.76,0.0
2019-05-24,70.7115,71.9879,70.6184,71.2705,512353.15,0.0
2019-05-27,71.0376,72.3512,70.1991,71.904,589731.73,0.0
2019-05-28,72.1462,73.3853,71.932,72.845,893839.92,0.0
2019-05-29,72.2021,75.4443,71.904,74.3263,968273.16,0.0
2019-05-30,73.9723,74.2983,73.2176,73.6835,488476.7,0.0
2019-05-31,73.7394,75.0623,73.5996,73.5996,496669.9,0.0
2019-06-03,74.317,74.7176,73.3108,73.8325,521308.33,0.0
2019-06-04,73.7673,74.0468,72.5375,72.64,512121.47,0.0
2019-06-05,73.3667,73.5064,72.1649,72.2021,487171.31,0.0
2019-06-06,72.4351,72.5748,71.6245,71.8388,422522.96,0.0
2019-06-10,72.4723,73.9536,72.1928,73.6928,645748.04,0.0
2019-06-11,73.8418,76.3107,73.7207,76.115,941317.65,0.0
2019-06-12,75.5561,75.8542,74.8387,75.0157,477952.93,0.0
2019-06-13,75.2766,75.4629,74.3449,74.9878,461455.83,0.0
2019-06-14,75.0064,75.5095,74.2238,74.2983,408732.98,0.0
2019-06-17,74.3449,75.1554,74.0654,74.4567,363881.72,0.0
2019-06-18,74.643,75.6306,74.3915,75.4349,464073.62,0.0
2019-06-19,78.2671,78.7888,77.792,77.8293,1118715.82,0.0
2019-06-20,78.1833,82.4502,78.1833,82.4502,1533213.32,0.0
2019-06-21,81.9378,82.5061,81.267,81.9564,858060.14,0.0
2019-06-24,81.8912,82.4875,81.2577,82.18,594052.0,0.0
2019-06-25,82.0775,82.1521,79.4876,80.708,1051936.53,0.0
2019-06-26,80.8198,81.3322,80.4937,80.4937,457630.35,0.0
2019-06-27,81.0527,82.4222,81.0434,82.031,814545.53,0.0
2019-06-28,81.9471,83.2141,81.6397,82.5527,595534.39,0.0
2019-07-01,84.4066,86.1488,84.4066,85.5619,926097.53,0.0
2019-07-02,85.4221,85.4221,84.6675,84.8352,606496.56,0.0
2019-07-03,84.9284,85.3383,83.6613,84.4625,650988.01,0.0
2019-07-04,84.4998,84.9097,83.2421,83.7545,593667.27,0.0
2019-07-05,83.8477,84.9097,83.6893,84.6396,510522.42,0.0
2019-07-08,83.8383,83.8383,81.7794,82.534,787765.5,0.0
2019-07-09,82.6179,82.7763,81.0434,81.5465,557034.3,0.0
2019-07-10,82.1614,82.18,81.5372,81.8726,356164.58,0.0
2019-07-11,82.4409,83.1955,81.6956,81.9657,514868.86,0.0
2019-07-12,82.1241,83.3539,82.1241,82.6831,576717.74,0.0
2019-07-15,82.0775,82.7017,80.6987,82.0589,594525.89,0.0
2019-07-16,81.9564,82.1521,80.9596,81.0062,430869.22,0.0
2019-07-17,81.0062,81.5931,80.4937,81.0434,438349.56,0.0
2019-07-18,80.6801,81.4161,80.4285,80.8012,377816.66,0.0
2019-07-19,81.3415,82.6365,81.3415,82.3104,603590.99,0.0
2019-07-22,82.2825,82.8974,81.6862,81.6862,426227.26,0.0
2019-07-23,81.9005,82.1707,81.1459,81.5186,381829.88,0.0
2019-07-24,81.9564,83.3446,81.798,82.7763,594578.76,0.0
2019-07-25,83.0092,83.4284,82.4875,83.298,456061.84,0.0
2019-07-26,82.7483,84.006,82.7483,83.9408,461534.38,0.0
2019-07-29,83.6986,83.9222,82.9626,83.3353,368246.43,0.0
2019-07-30,84.1737,84.6861,83.5495,83.829,464799.47,0.0
2019-07-31,83.298,83.3818,81.8726,82.0682,592754.84,0.0
2019-08-01,81.5186,82.3011,81.0621,81.5279,427596.82,0.0
2019-08-02,80.2143,80.5776,79.6553,80.149,728970.93,0.0
2019-08-05,79.2454,79.9907,78.7982,78.8261,684847.03,0.0
2019-08-06,77.4193,79.0777,76.5343,78.7329,1010340.81,0.0
2019-08-07,79.0124,79.1429,77.6522,77.764,532355.72,0.0
2019-08-08,78.2485,78.7702,77.6988,78.7329,567264.29,0.0
2019-08-09,79.2826,79.4503,78.2764,78.5839,449361.8,0.0
2019-08-12,78.6864,80.8385,78.6864,80.5869,594238.58,0.0
2019-08-13,80.0745,80.354,78.9752,79.1988,515017.73,0.0
2019-08-14,80.4751,80.6521,79.1988,79.2267,533363.42,0.0
2019-08-15,78.0715,80.4379,77.8199,80.4099,702273.78,0.0
2019-08-16,81.0527,82.2639,80.4472,81.4813,932311.55,0.0
2019-08-19,82.2639,82.4129,81.2856,82.4036,837354.72,0.0
2019-08-20,82.2639,82.2918,81.6304,81.9285,504393.59,0.0
2019-08-21,81.6583,82.1428,81.3788,81.7328,335320.73,0.0
2019-08-22,81.8539,82.0589,81.4254,81.9657,365037.38,0.0
2019-08-23,81.9378,84.0899,81.8167,83.7452,885689.77,0.0
2019-08-26,82.2639,82.5434,81.1925,81.5186,990268.44,0.0
2019-08-27,82.031,82.7297,81.5838,81.6862,767827.0,0.0
2019-08-28,81.621,81.9098,80.913,80.9596,516092.3,0.0
2019-08-29,81.1925,81.4999,80.2795,80.7732,464332.0,0.0
2019-08-30,81.7049,82.1241,80.5031,81.3509,564655.13,0.0
